individual,language,filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,TGT_first,speaker_tgt_oth,speaker_x,correct_answer,binarized_answer,nb_stimuli,TGT_first_code,language_code,articulation,babelmulti,fishermono,fishertri,deepspeech,dpgmm,mfccs
85,english,FR596,y,i,d,s,1530,2349,1509,False,F01_O,M07_N,2,1,167,0,0,0.14838882182931512,0.14509872205631502,0.1769147012429121,0.07453304269687377,0.005606731740513959,2.97322159190536,-0.053133608844821156
85,english,EN1640,ɹ,m,d,ɛ,5085,2811,2037,False,3347,6509,-3,-1,168,0,0,-0.26626555535919316,-0.30339411784644116,-0.4283364935724948,-0.41251612827550005,-0.24957283889823756,-11.650786957983344,-0.30637315310984536
85,english,FR1017,ɡ,l,e,a,689,1087,317,True,M08_N,M10_N,3,1,169,1,0,0.05120474006979797,0.42661680335195346,0.35213126426917674,0.382386481479644,0.0837313565564034,3.480228114293996,0.12704545705223214
85,english,FR2769,ɑ̃,ɛ̃,s,k,1250,614,1249,True,F02_N,M08_N,3,1,170,1,0,0.41416261074586935,0.22218111474693525,0.18264540237513505,0.27015095358634866,-0.20080859094936604,6.848019777244389,0.01582995510088414
85,english,EN1056,z,m,d,ɪ,1233,1150,2097,False,5802,4926,3,1,171,0,0,-0.28969715923751593,0.027546025934294893,0.27281201572034997,0.28643089604639493,-0.05728981954638046,10.656066191492066,0.17040039205341906
85,english,EN1344,s,m,ʌ,b,3590,4564,3591,False,188,4926,3,1,172,0,0,0.5097250036477816,0.5759180992313728,0.6112902780890028,0.5694821824683535,0.23241290310616924,24.300025342318033,0.6832329119569547
85,english,EN1913,d,s,z,ɪ,4262,4055,2302,True,511,5189,-2,-1,173,1,0,-0.08441602079985255,0.15555545998790898,0.14736688881992444,0.2722206388550552,0.19961785449344494,5.710175814497644,-0.2677393261940343
85,english,FR677,k,j,a,a,990,2548,1984,True,F06_N,F10_O,3,1,174,1,0,-0.028663834167274888,0.33707575493671127,0.32260605282478466,0.279970345369352,0.11029613317252018,6.901078742577242,0.19830997959540336
85,english,FR2428,z,p,i,ɛ,1291,94,302,False,F02_O,M10_O,3,1,175,0,0,-0.07004210717994053,0.22031656469338834,0.34441500696779287,0.2916052987116749,0.23554849827046032,8.96318301334311,-0.0015622502548422457
85,english,FR219,d,m,a,ɛ,386,387,1799,True,F02_O,F06_O,-2,-1,176,1,0,0.09171860930508824,-0.10433170002877545,0.08144781866532613,0.06691130999377926,0.0710116337913298,-7.582977221991685,-0.041801143314582734
85,english,FR1292,ɑ̃,o,s,k,1249,524,1250,False,M08_N,F02_N,2,1,177,0,0,0.05759814563465948,0.07551268371055447,0.12270935526798626,0.12384127182877863,0.0358269554486873,-1.1926162432640366,-0.12355654254964099
85,english,EN422,s,oʊ,b,t,1701,287,290,False,2294,1571,1,1,178,0,0,0.3843572054530372,0.367315106438987,0.15214504980662125,0.2133154103009065,0.025412106152443936,8.641276697981567,0.06165604392056345
85,english,EN1499,w,n,s,ʌ,2658,5218,2657,True,6509,3347,2,1,179,1,0,0.17333119720998535,0.1136886745557536,0.21219294692668178,0.2810815007819909,0.14515158471419465,11.97051729825468,0.1733008115404051
85,english,EN361,l,n,ɪ,t,2771,2833,2772,True,8193,6509,3,1,180,1,0,0.5393927033528765,0.2291401184623758,0.052948002481665424,0.1470465792130291,0.2801712506113405,8.705468968811505,0.46383807862577975
85,english,EN828,f,m,ɪ,h,3157,3754,2316,False,3851,4926,-2,-1,181,0,0,0.06177882929922385,-0.005280396735787507,0.1192676895953082,0.11864964237347742,0.27349227563852974,12.46651052320829,0.19554768502452413
85,english,FR2681,a,o,d,s,9035,88,34,True,M07_O,M08_N,3,1,182,1,0,0.27039628617124045,0.06524055613640245,0.11108485774495624,0.08463745800055289,0.13321865261939153,-0.636074994299765,-0.17837836190033007
85,english,FR1994,ɲ,ʁ,a,d,878,1674,880,False,F06_N,M08_N,3,1,183,0,0,0.0072225139775608516,0.48914894680903653,0.4673531495866247,0.4702979444845305,0.04837471316881048,7.568463106806704,0.22818439887037179
85,english,FR2179,n,t,a,a,2143,1412,2144,True,F01_O,F06_N,2,1,184,1,0,0.020881017304664518,0.18206377846692823,-0.005740032177260712,-0.026114133384280258,-0.019776641032538844,8.46441048943265,0.256767597653183
85,english,EN1414,l,tʃ,z,ɛ,2144,634,1596,False,5189,3347,3,1,185,0,0,0.2628108924295189,0.28988066080368313,0.41641286105556463,0.449020716498752,0.05505178551118928,8.758784366805719,-0.08724817302739063
85,english,EN1036,m,ŋ,ɪ,s,1606,1516,864,False,5189,8193,-1,-1,186,0,0,0.3404502761753622,0.0967183099496014,0.04337677710030319,0.1463651532649281,0.2852939722478646,5.899827355101534,0.0672421117370523
85,english,FR2846,ɛ̃,ɛ,i,d,989,610,988,False,F01_O,M02_O,-3,-1,187,0,0,-0.350444377161116,0.09262388259538323,0.05245704024336195,0.02223430646628355,-0.12252082372038842,0.06021911909878064,0.021146344366896885
86,english,FR2411,m,z,i,ɛ,1151,674,266,True,M07_N,M10_O,3,1,0,1,0,0.6268906222641266,0.5428304715514809,0.4374032435460331,0.5671249914817391,0.3455555435664296,14.295269914053394,0.4133992524614052
86,english,EN1482,i,u,h,k,2651,2652,2653,False,3347,8193,3,1,1,0,0,0.5398804151559476,0.05533252673704092,-0.06089922481950105,-0.004206706267083304,-0.08116308828793367,13.34539609967109,0.01725892287239794
86,english,FR697,j,p,a,ɛ,369,392,250,True,M04_O,F02_N,-1,-1,2,1,0,0.2635144193620622,0.19886719289571475,0.20576191043906777,0.18735291675679577,0.10189451097220614,0.18114615963465752,0.12676563249280737
86,english,EN2162,ʃ,f,ɪ,t,2466,2320,2723,False,8193,3851,3,1,3,0,0,0.7354445623691004,0.3095936785410427,0.28240196737990997,0.31612877131856126,0.56670639171128,11.486935431895821,0.18400887400744897
86,english,FR2555,ø,ɔ,p,t,9023,9022,7192,True,F02_O,M01_O,-3,-1,4,1,0,0.25221764130080626,0.057040028129325626,0.06939838951990002,0.06609672798377464,-0.0695162266050513,-0.8793787519985035,-0.12234166651997114
86,english,EN590,tʃ,v,ʌ,t,3676,3677,3082,False,2294,4926,2,1,5,0,0,0.8657609246621183,0.49010596396104117,0.4809831847013204,0.422885414350537,0.2932283814164312,15.737875398092285,0.20175469946705893
86,english,FR127,m,b,i,a,267,230,268,True,F06_N,M10_N,2,1,6,1,0,-0.27890844255237096,0.12722712108864914,0.03945261088986263,0.06238458930001339,0.09275388464264767,0.17591124281981507,-0.010181968674118247
86,english,EN1090,z,ŋ,ɪ,h,2927,2360,2376,False,4926,8193,3,1,7,0,0,0.40581317386564236,0.46094713109841284,0.47682027579012687,0.5308932682102925,0.38173826516105436,17.343796362869575,0.4189493091820511
86,english,FR415,f,s,e,i,2769,2770,2771,True,F03_O,M10_N,3,1,8,1,0,-0.5522646099752577,0.025492078729735246,-0.153753568672353,0.037199243394504755,-0.007341953857221806,0.6942617527783526,-0.1871591762266825
86,english,EN2088,ɡ,v,ɪ,z,4528,3550,4324,False,8824,4926,-1,-1,9,0,0,-0.533737503066193,-0.001285885116360741,0.29180952463406795,0.1050876698909956,0.11678457135625031,-7.461682019068643,-0.08618802831809835
86,english,FR428,f,t,k,a,478,650,476,False,F06_N,M10_O,3,1,10,0,0,0.07488371237690272,0.14756863932651965,0.20821935434621014,0.20953710172542056,0.07361657238483044,3.624703035251226,0.29132947607508775
86,english,FR1041,ʁ,l,t,e,463,376,1095,True,M10_N,F02_N,2,1,11,1,0,-0.06673560084296493,0.21065024771807678,0.000314348754030247,0.06431742135512353,0.15404649886208144,6.889954801061624,0.24707533547198812
86,english,FR517,i,l,k,d,722,723,724,True,F01_N,M10_N,3,1,12,1,0,0.13219176945281635,0.26045374410077804,0.25475467967015675,0.3007092629949397,0.4781119045981464,3.0561809135156057,0.09675333389039609
86,english,EN966,p,k,ɪ,s,996,1524,1673,False,5802,188,2,1,13,0,0,0.33106489928056065,0.19514496932248832,0.03689800125512738,0.15975674794935096,0.44819665488280863,4.429747283630628,0.2096684328670798
86,english,EN754,n,d,æ,s,2044,1977,2042,False,6509,8193,3,1,14,0,0,-0.14223524548069158,0.32070033214360477,0.18045020712292104,0.2344327781766461,0.2630456908904768,3.324161864903468,0.04865460932789578
86,english,FR1855,ɔ̃,ɑ̃,t,s,2528,2527,2599,True,M08_N,M07_N,-2,-1,15,1,0,-0.067844473365265,-0.06671975818556056,0.0032150578301895494,-0.009694224588612188,-0.06454236736419161,-0.4604270993481565,-0.069311625849371
86,english,FR150,b,s,e,a,236,2327,234,False,F06_O,M04_O,3,1,16,0,0,0.5302014270624756,0.43667299899987205,0.3655787527065836,0.343449098888642,0.19287677852567509,16.753364423476373,0.147621595181893
86,english,EN803,eɪ,s,k,p,1871,1892,1872,True,8824,8193,3,1,17,1,0,0.31031798182913295,0.10635091339975933,0.16784762683439536,0.05824545277055171,0.09962493749525725,3.337510020604313,0.1934004124158919
86,english,FR911,k,ʒ,a,t,1006,2247,57,True,F10_O,M10_N,2,1,18,1,0,-0.1153044758051821,0.15802892742600128,0.0962296795521449,0.17561412862579273,-0.08146214940159291,-1.2137891755675358,-0.21150513680313543
86,english,EN1502,w,n,z,ɛ,916,1373,793,False,5189,4926,2,1,19,0,0,0.001851712283486684,0.06775309729777401,0.2146705711172041,0.22236786411210785,-0.1795332178893828,6.134636931463431,0.06361228321120593
86,english,FR1929,ɔ̃,ʁ,d,k,1647,211,1592,True,F01_O,M10_N,3,1,20,1,0,-0.1776244748113272,0.2832547063488379,0.28433469931251476,0.26577546672779173,0.1854941440401311,2.3449781101794382,-0.07687961203030935
86,english,FR502,ʒ,f,a,ɛ,471,353,337,False,F01_O,F02_N,3,1,21,0,0,-0.03465860928345099,0.2474448203899643,0.3178095251567994,0.30356759028231517,0.08048295675902106,-2.316799223073142,-0.10986130805676952
86,english,FR161,b,z,i,ɛ,241,302,243,True,M10_O,F04_O,3,1,22,1,0,0.1364560358187189,0.16849224209974595,0.33578811700107036,0.3353899845590104,0.07475753332705448,1.79391307270863,0.005464148420614157
86,english,EN474,v,f,z,ɪ,2086,4209,2085,False,5189,188,2,1,23,0,0,0.3261600113147866,0.12370400698501527,0.03860093285680011,0.0007825325940336025,-0.15574664194939464,9.668310235084844,0.1181820882373632
86,english,FR1393,y,p,s,i,1287,1286,939,True,M02_O,M10_N,-2,-1,24,1,0,-0.067071216167222,0.13048165599508288,0.10564047780554153,0.02675779126689093,0.006844231223038011,5.861628492411364,-0.060995028785536864
86,english,EN1514,p,ɹ,z,æ,2054,5238,2052,False,4926,2294,3,1,25,0,0,-0.017514673887363663,0.2863909745808447,0.2946227472877741,0.32694358304130017,0.24912262925545003,1.3520398295469551,-0.02214016806209218
86,english,FR2779,ɛ̃,ɛ,s,k,200,198,614,True,M10_N,F02_N,3,1,26,1,0,-0.13482611356214141,0.28812973908371486,0.31046267935420857,0.2946388322253633,0.432515616335363,4.695932767785795,0.33905279340407146
86,english,EN230,w,d,v,ʌ,3714,3150,2930,False,5802,8824,3,1,27,0,0,0.33910421116611306,0.280645931553564,0.24687985562069603,0.2546409295847082,0.14654995859113895,6.093199093815121,0.19757041694116106
86,english,FR2525,z,ʃ,a,a,9002,335,1543,True,M01_O,F06_N,3,1,28,1,0,0.7789550783353669,0.4089000923922275,0.43480913560014506,0.5226476313241937,0.16789992496535855,15.641962503914435,0.41557937451695637
86,english,EN1636,ɹ,b,d,ɛ,3884,2975,2037,False,5189,6509,2,1,29,0,0,0.4429523254369269,0.02313279550706604,-0.2338845766812998,-0.1912252785334294,-0.051462606627880714,-2.4751889498342745,0.26120075306919543
86,english,FR815,k,o,t,a,908,909,258,True,M02_O,F02_N,3,1,30,1,0,0.2197599831845526,0.3087393247662757,0.35786581470607265,0.2756937386109333,0.11070284080309634,13.629884127072188,0.15203032536611094
86,english,FR1946,ɛ̃,ʁ,i,d,988,2056,989,False,M02_O,F01_O,-2,-1,31,0,0,-0.661478796129908,-0.056973108798516914,-0.013082564424762633,-0.08606631423323041,0.11840325675080388,-0.5325430471816368,-0.15319951370532947
86,english,FR594,y,i,s,d,766,765,137,False,M04_O,F03_O,3,1,32,0,0,0.0659464572555088,0.09516805505665427,0.1364593946345306,0.11572758604373284,0.0638695951387267,2.563548882385289,0.09637474613490438
86,english,FR769,j,ʒ,a,ɛ,250,337,830,True,F02_N,F06_O,3,1,33,1,0,-0.1054234762699583,0.24899424039961027,0.22620521295924556,0.20060622509600978,0.05993781355762695,6.129651360696272,0.0036465846252982104
86,english,EN1804,ɪ,æ,t,k,1955,125,2589,False,5189,8824,3,1,34,0,0,0.22571014432310033,0.023958345955888916,0.014265284897433284,-0.006887847905312827,0.4585059276277589,2.0355469483160498,0.23938635933849417
86,english,FR809,n,k,a,i,904,899,642,True,M08_N,M10_N,3,1,35,1,0,0.2328082923115246,0.44971719646046576,0.38017207499730854,0.40488608206616167,0.01975948958861462,9.980552163965601,0.3322046622084005
86,english,EN1466,k,i,s,ɪ,712,694,713,False,5189,2741,3,1,36,0,0,0.0816961750386958,0.2943466778755443,0.20487344099893978,0.33109845535865473,0.4147287391111849,4.842152290778864,-0.06946876277029979
86,english,FR335,s,e,t,p,1750,2404,743,True,M10_N,F02_O,3,1,37,1,0,0.12501401745264767,0.44082502980573757,0.6615625080285015,0.5810697005656802,0.11637569896386879,13.485241673734626,0.37986515585027736
86,english,EN455,p,tʃ,æ,t,4425,2101,3865,True,1571,3347,3,1,38,1,0,0.3297594639066387,0.3443845116257815,0.30095839699607424,0.23820206342707068,0.1712277549290584,6.111697612676979,0.1560809123527882
86,english,EN836,f,n,ɪ,ɪ,2122,2503,2123,False,8824,3347,3,1,39,0,0,-0.16890573730782998,-0.05084661392485479,0.038009529541525366,-0.03649020302385886,0.14650268157045343,1.8710662588026814,0.09716560690881959
86,english,EN2097,t,h,s,æ,4230,4266,4818,True,8824,1571,2,1,40,1,0,0.08437734225608565,0.3554342326670253,0.43016109171837114,0.34603144827518945,0.0023817349510864005,4.74434372276823,0.16225424233993457
86,english,FR1758,ø,y,d,p,1512,1511,1514,False,F01_N,F06_O,3,1,41,0,0,-0.17509507268931518,0.2615310211440395,0.2475102319244516,0.1917066288484216,0.1973247569048403,3.5460829209448033,0.439486468830456
86,english,FR779,k,l,a,s,894,895,896,True,F06_N,F02_N,1,1,42,1,0,-0.28260570175246724,0.2338235160009678,0.2457229228940171,0.2636314323537584,-0.06749578010789659,-0.9065351434844544,0.16520441738754676
86,english,FR2176,s,l,k,e,1793,2087,1349,False,M02_O,M08_N,2,1,43,0,0,-0.0038454552836457156,0.0952551732555399,0.24190834469177463,0.345694711951406,0.07626153725310125,0.40956470324809047,-0.03726562429268032
86,english,EN361,l,n,ɪ,t,2771,2833,2772,True,8193,6509,3,1,44,1,0,0.5393927033528765,0.2291401184623758,0.052948002481665424,0.1470465792130291,0.2801712506113405,8.705468968811505,0.46383807862577975
86,english,EN1489,k,ɹ,ɛ,s,5034,5037,5038,True,1571,6509,3,1,45,1,0,1.0063753480638735,0.14689963345442147,0.4270779005374649,0.333305530540456,0.10506459561548809,10.03427340189115,0.18804850974220033
86,english,FR2930,e,ɔ,k,s,595,596,597,False,F01_O,F06_O,3,1,46,0,0,-0.10488283533555143,0.1818781562648243,0.19553603038369577,0.16351730498673261,-0.05969131872662781,5.389424739616965,0.11773837747205607
86,english,FR2913,ʁ,p,i,a,2565,397,1481,True,M08_N,M07_N,3,1,47,1,0,-0.5983953130277897,0.22115412777449428,0.37118640698823646,0.2806502509813278,0.17202354445677848,10.1260537711365,0.12452711948728246
86,english,FR2684,o,a,d,s,88,9035,9036,False,M07_O,F03_O,3,1,48,0,0,0.16285466115902913,0.25069774174453585,0.20856865445869116,0.10393983512522442,-0.1139080527210351,-3.0983553407355675,0.2993730691418173
86,english,FR1414,s,v,a,ɛ,1323,410,284,False,M04_O,F02_N,3,1,49,0,0,0.22942262373372752,0.5011359125364303,0.5189313350701392,0.5375920548125248,0.02102431480409217,10.981501331903283,0.3554929956448626
86,english,EN2154,h,tʃ,z,ɑ,2415,2111,2416,False,8193,3347,-3,-1,50,0,0,0.16272400588352628,-0.02504464039223181,-0.0010693069912843245,0.040650057058510436,0.09568580665247539,2.94516881497384,0.027612593270432972
86,english,EN715,b,v,d,ɛ,2083,1832,2975,True,2294,5189,3,1,51,1,0,0.23208431517013373,-0.04785229381400913,-0.17427418106455367,-0.0852323373505266,-0.09707858353689802,1.9338557693879785,-0.30793735785354553
86,english,FR2422,p,z,i,ɛ,94,1291,95,False,F02_O,F01_O,3,1,52,0,0,-0.061174252692929476,0.09063290023621029,0.17698808585314307,0.137803168251591,0.07225987173817738,2.875143033116892,0.04847205376995589
86,english,FR59,ɑ̃,a,f,s,2536,2537,2538,True,F01_O,F02_N,2,1,53,1,0,0.2035186665826899,0.17016943978302923,0.17802353106365687,0.2280325026031208,-0.22875859128528875,6.446179429199805,0.19576966594702616
86,english,EN39,ɑ,s,k,t,16,1894,18,True,3851,6509,3,1,54,1,0,0.6340653266285419,0.35924780193519806,0.5521082212199213,0.5058479985313608,0.4048299510791606,15.553526486169327,0.09521053142814839
86,english,FR288,ɡ,d,a,ɛ,1542,386,315,False,F02_O,F06_N,1,1,55,0,0,0.07138800005096518,0.18327657897205513,0.1978255251249197,0.3046708632736706,0.19939103288087223,0.1239895255631005,0.061830536605327224
86,english,FR1715,v,ʃ,a,ɛ,1478,329,296,True,F06_N,F02_N,3,1,56,1,0,-0.14496784405675922,0.3463556028606789,0.2552675880112939,0.26866032286272834,0.09859052504637389,11.43718870908257,0.4527306991562904
86,english,EN4,æ,ɑ,b,k,1846,1845,1848,False,8193,6509,3,1,57,0,0,0.0789045415988254,0.20407137160397626,0.3387921428219189,0.32452285288852645,0.19799661351623155,8.225729560172677,0.1972470756957011
86,english,FR2823,n,j,a,e,1197,819,1195,True,M01_O,M08_N,2,1,58,1,0,-0.11916017240395854,0.3140592998788843,0.38703634515176905,0.28909918055686623,0.21259849307930723,1.9338687476616796,-0.009681177545628361
86,english,EN372,v,l,z,ɛ,1080,1598,786,False,5802,3347,3,1,59,0,0,-0.06760959126378002,0.30054891423794106,0.49628512254754714,0.392114076947442,0.2740027598440505,9.742613398414267,0.22244751559854187
86,english,FR2161,s,k,a,a,2030,1984,1359,True,F10_O,M10_N,2,1,60,1,0,0.4940708325284153,0.16930465822957175,0.17092891709812907,0.0793457696620452,0.01746749948606907,8.988328003630961,0.14876124776590316
86,english,EN2197,s,h,t,ɛ,2567,1133,4562,True,1571,8824,3,1,61,1,0,0.4363608561966247,0.17744442203059108,0.17115944753143308,0.15416582343341412,0.06149581578371022,4.9912798399601215,0.06395095428172903
86,english,EN1280,t,ŋ,ɪ,s,3945,872,904,False,3347,8193,-2,-1,62,0,0,0.04680396927726291,0.10712124193151124,0.18289933929954283,0.15846843747316208,0.3180761748266499,1.3874969719571766,0.08004438910557915
86,english,FR1917,ɔ̃,ɛ̃,s,k,1565,199,184,True,M04_O,F06_O,3,1,63,1,0,-0.1054372464237226,0.20665896187257338,0.2606430073831558,0.2673843035838562,0.2042901834810269,4.645830090526829,0.015504566664016672
86,english,FR2666,a,ɔ,p,s,125,1443,123,False,F02_N,M10_N,3,1,64,0,0,-0.0007907010338588094,0.2095424443737527,0.23033413423713767,0.2742232676897387,0.19948640383450467,4.579506232787535,-0.003851325225324276
86,english,EN794,i,eɪ,s,t,341,1091,4954,False,4926,1571,3,1,65,0,0,0.2395849889906396,0.15755667313622929,0.1247646382972899,0.16332001562173742,0.2645230418244296,9.517528820675361,0.13140877223687075
86,english,FR1281,y,o,s,k,559,526,558,True,M10_N,F06_N,3,1,66,1,0,0.13713523953675272,0.1136774134765266,0.11876638601239059,0.09349402212372293,-0.018267041939244444,6.796327374170085,0.18037561445627487
86,english,EN886,oʊ,ɪ,d,z,191,583,192,False,3347,2294,3,1,67,0,0,0.13118145301260353,-0.16375369356684388,-0.06389864467251583,-0.12127005482108721,-0.055083421823165724,2.54973796509514,0.16746033606169475
86,english,EN1839,k,b,æ,s,2990,3651,3430,True,5189,2294,2,1,68,1,0,0.01690522750147383,0.09214256920094399,0.08693327907795623,0.06691617503685698,0.11241076281298079,0.6761561585099116,0.06069640215613792
86,english,FR568,i,t,s,a,1832,1385,762,False,M01_O,M08_N,3,1,69,0,0,0.6188098492070804,0.3552047183376186,0.28682875315957657,0.42571884232562784,0.16566960934175956,2.502904173873848,0.3174367748441414
86,english,EN543,m,ɹ,d,ɛ,2811,5085,2037,True,3347,6509,3,1,70,1,0,0.26626555535919316,0.30339411784644116,0.4283364935724948,0.41251612827550005,0.24957283889823756,11.650786957983344,0.30637315310984536
86,english,FR1502,ɲ,s,i,k,994,918,995,False,M07_N,M10_N,3,1,71,0,0,0.3840725907288049,0.5959635963176038,0.6058689730019259,0.6135077017037467,0.24792909292715137,17.862990857422115,0.3228607633291931
86,english,FR2841,ɔ,ɑ̃,t,p,1254,2204,1256,True,F02_O,F02_N,-2,-1,72,1,0,0.26016456009479294,0.0873616231094137,0.15133104327565833,0.09980760101482644,0.08733855329881679,4.122986618312458,0.0004400939922781788
86,english,FR2436,t,z,i,ɛ,806,831,924,False,M08_N,F02_O,3,1,73,0,0,-0.3049536066987112,0.35260590279436166,0.16133093715128,0.3039830215566578,0.07429179561201793,3.239832743673391,-0.0810965754327212
86,english,FR2287,k,d,ɛ,ɔ,372,371,373,True,F01_O,M01_O,3,1,74,1,0,0.5463418811956661,0.3045660191792081,0.4061680353709026,0.41649250627973716,0.13941504776391123,5.849921062285603,0.09506114304389168
86,english,EN190,d,m,z,ɛ,927,1639,2285,False,8193,3851,2,1,75,0,0,0.2750713746390897,0.3251079028186469,0.2619897631788458,0.3039926658209309,0.032415765292628906,5.562842213057312,0.225790866887093
86,english,FR1603,t,ʃ,a,ɛ,1410,329,2169,True,F06_N,M01_O,2,1,76,1,0,0.14117546791699986,0.16920715744603,0.12603144779081343,0.1593648338457727,-0.10797876654764893,2.70959739859137,0.045698653871225625
86,english,FR2388,m,n,a,ɛ,1100,270,265,False,F01_O,F02_N,-1,-1,77,0,0,0.21020650899600649,0.007847217226732983,0.025475763678244112,0.17675236361328872,0.12576625238469075,-8.218196375850203,0.13965165411073782
86,english,FR2941,ɛ,y,d,s,1619,135,193,True,F02_N,M08_N,-3,-1,78,1,0,-0.23222173902329252,-0.2863139476572841,-0.25092746435604885,-0.26081675582381314,-0.0015746925523987265,-5.263593132783248,-0.2400485904304967
86,english,EN1522,s,p,ʌ,t,2891,4422,4058,False,8193,5802,3,1,79,0,0,0.18987808528015826,-0.1462775753669081,0.006001325926564993,-0.07532241012529839,0.22777050722832087,4.52523636425725,0.13135199746522852
86,english,FR631,ɔ̃,i,s,k,784,731,184,True,M08_N,F06_O,3,1,80,1,0,0.09596329656617231,0.1688853036420952,0.15729093580712417,0.1755206110696576,0.11980275090064219,-0.3262960112441142,0.12698576874712908
86,english,FR210,d,l,i,ɛ,7,2853,5,False,M01_O,F02_N,3,1,81,0,0,0.1718545865149354,0.02881988540802527,-0.12136485444134854,-0.03244374705742037,0.11315304984716856,-0.9397698704990258,-0.24449823626040001
86,english,FR2447,f,j,a,ɛ,627,628,239,True,F02_O,M08_N,3,1,82,1,0,0.3220575536507364,0.6672829139577786,0.6293675766430539,0.5212704797983194,0.03973408285623847,18.98103682552525,0.268916705864401
86,english,EN516,b,w,z,ʌ,4666,4669,4637,False,1571,8193,3,1,83,0,0,-0.06627925413729258,0.37058926493351085,0.2811028583082594,0.30383584305824585,0.18110995538545077,14.848895197359209,0.0708259399968747
86,english,EN2031,u,ʌ,t,k,215,23,216,True,5189,6509,3,1,84,1,0,0.751186758238203,0.3526600183559123,0.37868827802293503,0.3614464280484052,0.12441324954325084,5.403913481929984,0.16592948491338644
86,english,EN2071,ɛ,ɪ,t,s,3221,4300,3223,True,5802,6895,-2,-1,85,1,0,0.5241625967896089,0.10350665269372533,0.07816406599251097,0.05343289131774115,0.0812265579295004,-1.498497959242865,-0.012712230257515666
86,english,EN926,ʊ,i,ʃ,k,1453,1452,117,False,3851,2294,3,1,86,0,0,0.2759717520055253,0.32854168304356846,0.18775756655526593,0.19359280811882745,0.2513275100238673,7.184873929162823,0.10636557365756849
86,english,EN685,ɪ,ʌ,h,z,1952,1951,1954,True,3851,8193,3,1,87,1,0,0.3022918715196091,0.10727560568561284,0.12093634863060965,0.06296731706341818,0.30203628514595143,3.3958862119091373,0.3120471356263421
86,english,FR1966,ɡ,ʃ,e,a,1186,332,317,False,M04_O,M10_N,3,1,88,0,0,0.19232692522339612,0.28493218174187745,0.4003630511704305,0.3786344514076443,0.0840005676195239,4.613971345065191,0.12556517027112757
86,english,FR1544,t,ɔ̃,s,f,2273,2660,2271,False,F05_N,F02_N,3,1,89,0,0,-0.045357359900170535,-0.02049921495988738,-0.005106330957450722,0.08265876214005419,0.18322213364571605,-2.0296236690643656,-0.08710405336607452
86,english,FR31,t,a,s,d,109,108,110,True,F10_O,F02_N,2,1,90,1,0,0.4409582647525331,0.17316676845691947,0.26576340070238463,0.13625903392796102,0.05592188959469424,7.301847226503026,-0.03271792526169248
86,english,EN518,tʃ,l,ɪ,b,2119,4682,2117,False,3347,5189,3,1,91,0,0,0.2724576821226608,0.5834743394206167,0.5518037169203027,0.5599502280457684,0.4571551295295202,19.535555060402004,0.4292886142157014
86,english,EN1131,t,æ,k,s,1897,1904,1896,True,6509,3851,3,1,92,1,0,0.5292097546485466,0.17914658041053666,0.3272515413772059,0.16853140895595564,0.24087966411492578,11.397048695743669,0.06561833381577331
86,english,FR2516,u,ɔ,k,p,1437,9013,116,False,M10_O,F03_O,3,1,93,0,0,0.14608470814525432,0.046793269249954694,0.151974380559326,0.16251646853628887,0.05908465922890915,3.1797104654821826,0.05965720707740929
86,english,EN1455,ɛ,t,s,ʃ,2395,2396,2397,True,3851,6509,3,1,94,1,0,0.37313459834805024,0.42970096010678105,0.35731942896430935,0.39376396134362196,0.2608565630888605,13.10021413027822,0.23207172615612726
86,english,EN1022,l,z,ɪ,ð,3699,3556,3701,False,8193,6509,3,1,95,0,0,0.4365087833764101,0.4208900904673569,0.4284886325140812,0.46335129901280303,0.25243432953354,22.610077189773456,0.9179503614930307
86,english,EN1919,s,d,v,ɪ,3018,2232,2065,True,1571,5802,3,1,96,1,0,0.012745323636586203,0.42059373379898085,0.4278775592524229,0.38972379599961987,0.05140430388590733,18.417793934589604,0.3621268600163879
86,english,FR1026,l,ɲ,i,d,1092,2335,1081,False,M08_N,F02_N,1,1,97,0,0,-0.18034467275418287,0.059636399149350316,0.22411918893940158,0.17380930214091317,0.12242618880219236,3.092471810560639,-0.0516952167493
86,english,EN991,m,l,ɪ,s,865,862,864,True,6509,8193,3,1,98,1,0,0.316064953428236,0.34200333439694236,0.4300419366420344,0.35371598323268105,0.38113186056503023,9.421359946558695,0.15561187501739487
86,english,FR1148,ʃ,m,i,a,1098,1139,1099,False,M01_O,F02_O,3,1,99,0,0,0.7801247835949152,0.42908719916266547,0.5015355994193323,0.49857660359752987,0.26133249441344236,10.996730354592763,0.4187240639154368
86,english,FR963,p,l,i,ɛ,94,2360,95,True,F02_O,F01_O,2,1,100,1,0,-0.21364541275045867,0.12450704309214622,0.1424511458001516,0.1427876787206357,0.13249687433630308,3.417355372357422,0.11692890060777461
86,english,FR2488,ʒ,v,a,u,7085,7086,7087,False,M08_N,M01_O,3,1,101,0,0,-0.010070908302865611,0.33546286473029296,0.19190289929230164,0.3211896594681626,-0.05547521499789543,10.661872811115432,0.18836887993883578
86,english,FR1287,o,ɑ̃,k,p,733,1251,735,True,M04_O,F05_N,2,1,102,1,0,-0.20049483072864793,0.16337396628538176,0.0034825582270173183,-0.006033404290058053,-0.011018306170465286,0.40796244615429167,0.021310341694138923
